"path","pinyin","pinyin_tone","voice","first_zeroes","last_zeroes","is_lexical_gap"
"voice_files/shan2_MV2.mp3","shan","shan2","MV2",1649,0,TRUE
"voice_files/shan2_MV3.mp3","shan","shan2","MV3",1779,0,TRUE
"voice_files/shan3_FV1.mp3","shan","shan3","FV1",1546,0,FALSE
"voice_files/shan3_FV2.mp3","shan","shan3","FV2",1575,0,FALSE
"voice_files/shan3_FV3.mp3","shan","shan3","FV3",1725,0,FALSE
"voice_files/shan3_MV1.mp3","shan","shan3","MV1",1681,0,FALSE
"voice_files/shan3_MV2.mp3","shan","shan3","MV2",1518,0,FALSE
"voice_files/shan3_MV3.mp3","shan","shan3","MV3",1519,0,FALSE
"voice_files/shan4_FV1.mp3","shan","shan4","FV1",2110,0,FALSE
"voice_files/shan4_FV2.mp3","shan","shan4","FV2",1544,0,FALSE
"voice_files/shan4_FV3.mp3","shan","shan4","FV3",1728,0,FALSE
"voice_files/shan4_MV1.mp3","shan","shan4","MV1",1622,0,FALSE
"voice_files/shan4_MV2.mp3","shan","shan4","MV2",1525,0,FALSE
"voice_files/shan4_MV3.mp3","shan","shan4","MV3",1575,0,FALSE
"voice_files/shang1_FV1.mp3","shang","shang1","FV1",1457,0,FALSE
"voice_files/shang1_FV2.mp3","shang","shang1","FV2",1563,0,FALSE
"voice_files/shang1_FV3.mp3","shang","shang1","FV3",1577,0,FALSE
"voice_files/shang1_MV1.mp3","shang","shang1","MV1",1586,0,FALSE
"voice_files/shang1_MV2.mp3","shang","shang1","MV2",1850,0,FALSE
"voice_files/shang1_MV3.mp3","shang","shang1","MV3",1739,0,FALSE
"voice_files/shang2_FV1.mp3","shang","shang2","FV1",1659,0,TRUE
"voice_files/shang2_FV2.mp3","shang","shang2","FV2",1960,0,TRUE
"voice_files/shang2_FV3.mp3","shang","shang2","FV3",1507,0,TRUE
"voice_files/shang2_MV1.mp3","shang","shang2","MV1",1574,0,TRUE
"voice_files/shang2_MV2.mp3","shang","shang2","MV2",1517,0,TRUE
"voice_files/shang2_MV3.mp3","shang","shang2","MV3",1555,0,TRUE
"voice_files/shang3_FV1.mp3","shang","shang3","FV1",1682,0,FALSE
"voice_files/shang3_FV2.mp3","shang","shang3","FV2",1582,0,FALSE
"voice_files/shang3_FV3.mp3","shang","shang3","FV3",1562,0,FALSE
"voice_files/shang3_MV1.mp3","shang","shang3","MV1",1858,35,FALSE
"voice_files/shang3_MV2.mp3","shang","shang3","MV2",1611,4,FALSE
"voice_files/shang3_MV3.mp3","shang","shang3","MV3",1610,0,FALSE
"voice_files/shang4_FV1.mp3","shang","shang4","FV1",1588,0,FALSE
"voice_files/shang4_FV2.mp3","shang","shang4","FV2",1623,0,FALSE
"voice_files/shang4_FV3.mp3","shang","shang4","FV3",1703,0,FALSE
"voice_files/shang4_MV1.mp3","shang","shang4","MV1",1581,0,FALSE
"voice_files/shang4_MV2.mp3","shang","shang4","MV2",1557,7,FALSE
"voice_files/shang4_MV3.mp3","shang","shang4","MV3",1604,0,FALSE
"voice_files/shao1_FV1.mp3","shao","shao1","FV1",1671,0,FALSE
"voice_files/shao1_FV2.mp3","shao","shao1","FV2",2064,0,FALSE
"voice_files/shao1_FV3.mp3","shao","shao1","FV3",1564,0,FALSE
"voice_files/shao1_MV1.mp3","shao","shao1","MV1",2164,0,FALSE
"voice_files/shao1_MV2.mp3","shao","shao1","MV2",1828,0,FALSE
"voice_files/shao1_MV3.mp3","shao","shao1","MV3",1866,0,FALSE
"voice_files/shao2_FV1.mp3","shao","shao2","FV1",1729,0,FALSE
"voice_files/shao2_FV2.mp3","shao","shao2","FV2",1730,0,FALSE
"voice_files/shao2_FV3.mp3","shao","shao2","FV3",1520,0,FALSE
"voice_files/shao2_MV1.mp3","shao","shao2","MV1",1706,0,FALSE
"voice_files/shao2_MV2.mp3","shao","shao2","MV2",1715,0,FALSE
"voice_files/shao2_MV3.mp3","shao","shao2","MV3",1569,0,FALSE
"voice_files/shao3_FV1.mp3","shao","shao3","FV1",1552,0,FALSE
"voice_files/shao3_FV2.mp3","shao","shao3","FV2",2149,0,FALSE
"voice_files/shao3_FV3.mp3","shao","shao3","FV3",2148,0,FALSE
"voice_files/shao3_MV1.mp3","shao","shao3","MV1",1973,0,FALSE
"voice_files/shao3_MV2.mp3","shao","shao3","MV2",1734,0,FALSE
"voice_files/shao3_MV3.mp3","shao","shao3","MV3",1659,0,FALSE
"voice_files/shao4_FV1.mp3","shao","shao4","FV1",1495,0,FALSE
"voice_files/shao4_FV2.mp3","shao","shao4","FV2",1741,0,FALSE
"voice_files/shao4_FV3.mp3","shao","shao4","FV3",1584,0,FALSE
"voice_files/shao4_MV1.mp3","shao","shao4","MV1",1783,0,FALSE
"voice_files/shao4_MV2.mp3","shao","shao4","MV2",1606,0,FALSE
"voice_files/shao4_MV3.mp3","shao","shao4","MV3",1572,0,FALSE
"voice_files/she1_FV1.mp3","she","she1","FV1",1978,0,TRUE
"voice_files/she1_FV2.mp3","she","she1","FV2",1997,0,TRUE
"voice_files/she1_FV3.mp3","she","she1","FV3",1634,0,TRUE
"voice_files/she1_MV1.mp3","she","she1","MV1",1857,0,TRUE
"voice_files/she1_MV2.mp3","she","she1","MV2",1782,0,TRUE
"voice_files/she1_MV3.mp3","she","she1","MV3",1751,0,TRUE
"voice_files/she2_FV1.mp3","she","she2","FV1",1732,0,FALSE
"voice_files/she2_FV2.mp3","she","she2","FV2",1745,0,FALSE
"voice_files/she2_FV3.mp3","she","she2","FV3",1642,0,FALSE
"voice_files/she2_MV1.mp3","she","she2","MV1",1723,0,FALSE
"voice_files/she2_MV2.mp3","she","she2","MV2",1857,0,FALSE
"voice_files/she2_MV3.mp3","she","she2","MV3",2146,0,FALSE
"voice_files/she3_FV1.mp3","she","she3","FV1",2180,0,TRUE
"voice_files/she3_FV2.mp3","she","she3","FV2",1742,0,TRUE
"voice_files/she3_FV3.mp3","she","she3","FV3",1624,0,TRUE
"voice_files/she3_MV1.mp3","she","she3","MV1",1693,0,TRUE
"voice_files/she3_MV2.mp3","she","she3","MV2",2027,0,TRUE
"voice_files/she3_MV3.mp3","she","she3","MV3",1687,0,TRUE
"voice_files/she4_FV1.mp3","she","she4","FV1",1927,0,TRUE
"voice_files/she4_FV2.mp3","she","she4","FV2",1637,0,TRUE
"voice_files/she4_FV3.mp3","she","she4","FV3",1643,0,TRUE
"voice_files/she4_MV1.mp3","she","she4","MV1",1780,0,TRUE
"voice_files/she4_MV2.mp3","she","she4","MV2",1674,0,TRUE
"voice_files/she4_MV3.mp3","she","she4","MV3",1638,0,TRUE
"voice_files/shei1_FV1.mp3","shei","shei1","FV1",1905,0,FALSE
"voice_files/shei1_FV2.mp3","shei","shei1","FV2",1592,0,FALSE
"voice_files/shei1_FV3.mp3","shei","shei1","FV3",1657,0,FALSE
"voice_files/shei1_MV1.mp3","shei","shei1","MV1",2138,0,FALSE
"voice_files/shei1_MV2.mp3","shei","shei1","MV2",1666,0,FALSE
"voice_files/shei1_MV3.mp3","shei","shei1","MV3",2085,0,FALSE
"voice_files/shei2_FV1.mp3","shei","shei2","FV1",1542,0,FALSE
"voice_files/shei2_FV2.mp3","shei","shei2","FV2",1608,0,FALSE
"voice_files/shei2_FV3.mp3","shei","shei2","FV3",1758,0,FALSE
"voice_files/shei2_MV1.mp3","shei","shei2","MV1",1959,0,FALSE
"voice_files/shei2_MV2.mp3","shei","shei2","MV2",2132,0,FALSE
"voice_files/shei2_MV3.mp3","shei","shei2","MV3",1645,0,FALSE
"voice_files/shei3_FV1.mp3","shei","shei3","FV1",1796,0,FALSE
"voice_files/shei3_FV2.mp3","shei","shei3","FV2",1555,0,FALSE
"voice_files/shei3_FV3.mp3","shei","shei3","FV3",1703,0,FALSE
"voice_files/shei3_MV1.mp3","shei","shei3","MV1",1565,0,FALSE
"voice_files/shei3_MV2.mp3","shei","shei3","MV2",1682,0,FALSE
"voice_files/shei3_MV3.mp3","shei","shei3","MV3",1890,0,FALSE
"voice_files/shei4_FV1.mp3","shei","shei4","FV1",1564,0,FALSE
"voice_files/shei4_FV2.mp3","shei","shei4","FV2",1620,0,FALSE
"voice_files/shei4_FV3.mp3","shei","shei4","FV3",1669,0,FALSE
"voice_files/shei4_MV1.mp3","shei","shei4","MV1",1803,0,FALSE
"voice_files/shei4_MV2.mp3","shei","shei4","MV2",1614,0,FALSE
"voice_files/shei4_MV3.mp3","shei","shei4","MV3",1790,0,FALSE
"voice_files/shen1_FV1.mp3","shen","shen1","FV1",1555,0,FALSE
"voice_files/shen1_FV2.mp3","shen","shen1","FV2",2173,0,FALSE
"voice_files/shen1_FV3.mp3","shen","shen1","FV3",1586,0,FALSE
"voice_files/shen1_MV1.mp3","shen","shen1","MV1",1701,0,FALSE
"voice_files/shen1_MV2.mp3","shen","shen1","MV2",1612,1,FALSE
"voice_files/shen1_MV3.mp3","shen","shen1","MV3",1670,0,FALSE
"voice_files/shen2_FV1.mp3","shen","shen2","FV1",1756,0,FALSE
"voice_files/shen2_FV2.mp3","shen","shen2","FV2",1697,0,FALSE
"voice_files/shen2_FV3.mp3","shen","shen2","FV3",1751,0,FALSE
"voice_files/shen2_MV1.mp3","shen","shen2","MV1",1772,0,FALSE
"voice_files/shen2_MV2.mp3","shen","shen2","MV2",1816,0,FALSE
"voice_files/shen2_MV3.mp3","shen","shen2","MV3",1832,0,FALSE
"voice_files/shen3_FV1.mp3","shen","shen3","FV1",1769,0,FALSE
"voice_files/shen3_FV2.mp3","shen","shen3","FV2",1995,0,FALSE
"voice_files/shen3_FV3.mp3","shen","shen3","FV3",1720,0,FALSE
"voice_files/shen3_MV1.mp3","shen","shen3","MV1",1925,0,FALSE
"voice_files/shen3_MV2.mp3","shen","shen3","MV2",1654,0,FALSE
"voice_files/shen3_MV3.mp3","shen","shen3","MV3",1650,0,FALSE
"voice_files/shen4_FV1.mp3","shen","shen4","FV1",1503,0,FALSE
"voice_files/shen4_FV2.mp3","shen","shen4","FV2",1716,0,FALSE
"voice_files/shen4_FV3.mp3","shen","shen4","FV3",1613,0,FALSE
"voice_files/shen4_MV1.mp3","shen","shen4","MV1",2044,0,FALSE
"voice_files/shen4_MV2.mp3","shen","shen4","MV2",1783,0,FALSE
"voice_files/shen4_MV3.mp3","shen","shen4","MV3",1829,0,FALSE
"voice_files/sheng1_FV1.mp3","sheng","sheng1","FV1",2149,0,FALSE
"voice_files/sheng1_FV2.mp3","sheng","sheng1","FV2",2118,0,FALSE
"voice_files/sheng1_FV3.mp3","sheng","sheng1","FV3",1638,0,FALSE
"voice_files/sheng1_MV1.mp3","sheng","sheng1","MV1",1512,0,FALSE
"voice_files/sheng1_MV2.mp3","sheng","sheng1","MV2",1668,0,FALSE
"voice_files/sheng1_MV3.mp3","sheng","sheng1","MV3",1652,0,FALSE
"voice_files/sheng2_FV1.mp3","sheng","sheng2","FV1",1798,0,FALSE
"voice_files/sheng2_FV2.mp3","sheng","sheng2","FV2",1627,0,FALSE
"voice_files/sheng2_FV3.mp3","sheng","sheng2","FV3",1559,0,FALSE
"voice_files/sheng2_MV1.mp3","sheng","sheng2","MV1",1657,0,FALSE
"voice_files/sheng2_MV2.mp3","sheng","sheng2","MV2",1647,0,FALSE
"voice_files/sheng2_MV3.mp3","sheng","sheng2","MV3",1680,0,FALSE
"voice_files/sheng3_FV1.mp3","sheng","sheng3","FV1",1551,0,FALSE
"voice_files/sheng3_FV2.mp3","sheng","sheng3","FV2",2154,0,FALSE
"voice_files/sheng3_FV3.mp3","sheng","sheng3","FV3",1740,0,FALSE
"voice_files/sheng3_MV1.mp3","sheng","sheng3","MV1",1616,19,FALSE
"voice_files/sheng3_MV2.mp3","sheng","sheng3","MV2",1721,1589,FALSE
"voice_files/sheng3_MV3.mp3","sheng","sheng3","MV3",1612,0,FALSE
"voice_files/sheng4_FV1.mp3","sheng","sheng4","FV1",1534,0,FALSE
"voice_files/sheng4_FV2.mp3","sheng","sheng4","FV2",1798,0,FALSE
"voice_files/sheng4_FV3.mp3","sheng","sheng4","FV3",1548,0,FALSE
"voice_files/sheng4_MV1.mp3","sheng","sheng4","MV1",1562,0,FALSE
"voice_files/sheng4_MV2.mp3","sheng","sheng4","MV2",1810,0,FALSE
"voice_files/sheng4_MV3.mp3","sheng","sheng4","MV3",1646,0,FALSE
"voice_files/shi1_FV1.mp3","shi","shi1","FV1",1681,0,FALSE
"voice_files/shi1_FV2.mp3","shi","shi1","FV2",2190,0,FALSE
"voice_files/shi1_FV3.mp3","shi","shi1","FV3",1631,0,FALSE
"voice_files/shi1_MV1.mp3","shi","shi1","MV1",1940,0,FALSE
"voice_files/shi1_MV2.mp3","shi","shi1","MV2",1598,0,FALSE
"voice_files/shi1_MV3.mp3","shi","shi1","MV3",1838,0,FALSE
"voice_files/shi2_FV1.mp3","shi","shi2","FV1",1891,0,FALSE
"voice_files/shi2_FV2.mp3","shi","shi2","FV2",1615,0,FALSE
"voice_files/shi2_FV3.mp3","shi","shi2","FV3",2153,0,FALSE
"voice_files/shi2_MV1.mp3","shi","shi2","MV1",1627,0,FALSE
"voice_files/shi2_MV2.mp3","shi","shi2","MV2",1818,0,FALSE
"voice_files/shi2_MV3.mp3","shi","shi2","MV3",1622,0,FALSE
"voice_files/shi3_FV1.mp3","shi","shi3","FV1",2137,0,FALSE
"voice_files/shi3_FV2.mp3","shi","shi3","FV2",2151,0,FALSE
"voice_files/shi3_FV3.mp3","shi","shi3","FV3",2179,0,FALSE
"voice_files/shi3_MV1.mp3","shi","shi3","MV1",1827,0,FALSE
"voice_files/shi3_MV2.mp3","shi","shi3","MV2",1837,0,FALSE
"voice_files/shi3_MV3.mp3","shi","shi3","MV3",1780,0,FALSE
"voice_files/shi4_FV1.mp3","shi","shi4","FV1",2121,0,FALSE
"voice_files/shi4_FV2.mp3","shi","shi4","FV2",1659,0,FALSE
"voice_files/shi4_FV3.mp3","shi","shi4","FV3",2071,6,FALSE
"voice_files/shi4_MV1.mp3","shi","shi4","MV1",1686,0,FALSE
"voice_files/shi4_MV2.mp3","shi","shi4","MV2",2127,0,FALSE
"voice_files/shi4_MV3.mp3","shi","shi4","MV3",1624,0,FALSE
"voice_files/shou1_FV1.mp3","shou","shou1","FV1",1714,0,FALSE
"voice_files/shou1_FV2.mp3","shou","shou1","FV2",1602,0,FALSE
"voice_files/shou1_FV3.mp3","shou","shou1","FV3",1682,0,FALSE
"voice_files/shou1_MV1.mp3","shou","shou1","MV1",1596,0,FALSE
"voice_files/shou1_MV2.mp3","shou","shou1","MV2",1622,0,FALSE
"voice_files/shou1_MV3.mp3","shou","shou1","MV3",1823,0,FALSE
"voice_files/shou2_FV1.mp3","shou","shou2","FV1",1607,0,FALSE
"voice_files/shou2_FV2.mp3","shou","shou2","FV2",1855,0,FALSE
"voice_files/shou2_FV3.mp3","shou","shou2","FV3",1728,0,FALSE
"voice_files/shou2_MV1.mp3","shou","shou2","MV1",2116,0,FALSE
"voice_files/shou2_MV2.mp3","shou","shou2","MV2",2078,0,FALSE
"voice_files/shou2_MV3.mp3","shou","shou2","MV3",1790,0,FALSE
"voice_files/shou3_FV1.mp3","shou","shou3","FV1",1608,0,FALSE
"voice_files/shou3_FV2.mp3","shou","shou3","FV2",1784,0,FALSE
"voice_files/shou3_FV3.mp3","shou","shou3","FV3",1637,0,FALSE
"voice_files/shou3_MV1.mp3","shou","shou3","MV1",2120,0,FALSE
"voice_files/shou3_MV2.mp3","shou","shou3","MV2",1567,0,FALSE
"voice_files/shou3_MV3.mp3","shou","shou3","MV3",2111,4,FALSE
"voice_files/shou4_FV1.mp3","shou","shou4","FV1",1565,0,FALSE
"voice_files/shou4_FV2.mp3","shou","shou4","FV2",2041,0,FALSE
"voice_files/shou4_FV3.mp3","shou","shou4","FV3",1744,0,FALSE
"voice_files/shou4_MV1.mp3","shou","shou4","MV1",1556,0,FALSE
"voice_files/shou4_MV2.mp3","shou","shou4","MV2",1496,0,FALSE
"voice_files/shou4_MV3.mp3","shou","shou4","MV3",2096,0,FALSE
"voice_files/shu1_FV1.mp3","shu","shu1","FV1",1517,0,FALSE
"voice_files/shu1_FV2.mp3","shu","shu1","FV2",2160,0,FALSE
"voice_files/shu1_FV3.mp3","shu","shu1","FV3",2160,0,FALSE
"voice_files/shu1_MV1.mp3","shu","shu1","MV1",2118,0,FALSE
"voice_files/shu1_MV2.mp3","shu","shu1","MV2",1576,0,FALSE
"voice_files/shu1_MV3.mp3","shu","shu1","MV3",1737,0,FALSE
"voice_files/shu2_FV1.mp3","shu","shu2","FV1",1646,0,FALSE
"voice_files/shu2_FV2.mp3","shu","shu2","FV2",2134,0,FALSE
"voice_files/shu2_FV3.mp3","shu","shu2","FV3",1600,0,FALSE
"voice_files/shu2_MV1.mp3","shu","shu2","MV1",2150,0,FALSE
"voice_files/shu2_MV2.mp3","shu","shu2","MV2",1744,0,FALSE
"voice_files/shu2_MV3.mp3","shu","shu2","MV3",2096,0,FALSE
"voice_files/shu3_FV1.mp3","shu","shu3","FV1",1759,0,FALSE
"voice_files/shu3_FV2.mp3","shu","shu3","FV2",2155,0,FALSE
"voice_files/shu3_FV3.mp3","shu","shu3","FV3",2129,0,FALSE
"voice_files/shu3_MV1.mp3","shu","shu3","MV1",2025,0,FALSE
"voice_files/shu3_MV2.mp3","shu","shu3","MV2",1488,0,FALSE
"voice_files/shu3_MV3.mp3","shu","shu3","MV3",2131,0,FALSE
"voice_files/shu4_FV1.mp3","shu","shu4","FV1",1807,0,FALSE
"voice_files/shu4_FV2.mp3","shu","shu4","FV2",1613,0,FALSE
"voice_files/shu4_FV3.mp3","shu","shu4","FV3",1608,0,FALSE
"voice_files/shu4_MV1.mp3","shu","shu4","MV1",2117,0,FALSE
"voice_files/shu4_MV2.mp3","shu","shu4","MV2",1788,0,FALSE
"voice_files/shu4_MV3.mp3","shu","shu4","MV3",2065,0,FALSE
"voice_files/shua1_FV1.mp3","shua","shua1","FV1",1529,0,FALSE
"voice_files/shua1_FV2.mp3","shua","shua1","FV2",1862,0,FALSE
"voice_files/shua1_FV3.mp3","shua","shua1","FV3",1490,0,FALSE
"voice_files/shua1_MV1.mp3","shua","shua1","MV1",2156,0,FALSE
"voice_files/shua1_MV2.mp3","shua","shua1","MV2",2190,12,FALSE
"voice_files/shua1_MV3.mp3","shua","shua1","MV3",1630,0,FALSE
"voice_files/shua2_FV1.mp3","shua","shua2","FV1",1601,0,TRUE
"voice_files/shua2_FV2.mp3","shua","shua2","FV2",1770,4,TRUE
"voice_files/shua2_FV3.mp3","shua","shua2","FV3",1501,0,TRUE
"voice_files/shua2_MV1.mp3","shua","shua2","MV1",1829,0,TRUE
"voice_files/shua2_MV2.mp3","shua","shua2","MV2",2200,2085,TRUE
"voice_files/shua2_MV3.mp3","shua","shua2","MV3",1710,0,TRUE
"voice_files/shua3_FV1.mp3","shua","shua3","FV1",1760,0,FALSE
"voice_files/shua3_FV2.mp3","shua","shua3","FV2",2013,0,FALSE
"voice_files/shua3_FV3.mp3","shua","shua3","FV3",1597,0,FALSE
"voice_files/shua3_MV1.mp3","shua","shua3","MV1",2118,0,FALSE
"voice_files/shua3_MV2.mp3","shua","shua3","MV2",2151,60,FALSE
"voice_files/shua3_MV3.mp3","shua","shua3","MV3",2157,0,FALSE
"voice_files/shua4_FV1.mp3","shua","shua4","FV1",1499,0,FALSE
"voice_files/shua4_FV2.mp3","shua","shua4","FV2",1983,0,FALSE
"voice_files/shua4_FV3.mp3","shua","shua4","FV3",1564,0,FALSE
"voice_files/shua4_MV1.mp3","shua","shua4","MV1",1752,0,FALSE
"voice_files/shua4_MV2.mp3","shua","shua4","MV2",2190,955,FALSE
"voice_files/shua4_MV3.mp3","shua","shua4","MV3",1658,3,FALSE
"voice_files/shuai1_FV1.mp3","shuai","shuai1","FV1",1551,0,FALSE
"voice_files/shuai1_FV2.mp3","shuai","shuai1","FV2",1744,0,FALSE
"voice_files/shuai1_FV3.mp3","shuai","shuai1","FV3",1579,0,FALSE
"voice_files/shuai1_MV1.mp3","shuai","shuai1","MV1",1843,0,FALSE
"voice_files/shuai1_MV2.mp3","shuai","shuai1","MV2",1554,0,FALSE
"voice_files/shuai1_MV3.mp3","shuai","shuai1","MV3",1689,0,FALSE
"voice_files/shuai2_FV1.mp3","shuai","shuai2","FV1",1569,0,TRUE
"voice_files/shuai2_FV2.mp3","shuai","shuai2","FV2",2169,0,TRUE
"voice_files/shuai2_FV3.mp3","shuai","shuai2","FV3",1597,0,TRUE
"voice_files/shuai2_MV1.mp3","shuai","shuai2","MV1",1767,0,TRUE
"voice_files/shuai2_MV2.mp3","shuai","shuai2","MV2",1741,0,TRUE
"voice_files/shuai2_MV3.mp3","shuai","shuai2","MV3",1583,0,TRUE
"voice_files/shuai3_FV1.mp3","shuai","shuai3","FV1",1590,0,FALSE
"voice_files/shuai3_FV2.mp3","shuai","shuai3","FV2",1741,0,FALSE
"voice_files/shuai3_FV3.mp3","shuai","shuai3","FV3",1635,0,FALSE
"voice_files/shuai3_MV1.mp3","shuai","shuai3","MV1",2151,0,FALSE
"voice_files/shuai3_MV2.mp3","shuai","shuai3","MV2",2138,0,FALSE
"voice_files/shuai3_MV3.mp3","shuai","shuai3","MV3",2017,0,FALSE
"voice_files/shuai4_FV1.mp3","shuai","shuai4","FV1",1539,0,FALSE
"voice_files/shuai4_FV2.mp3","shuai","shuai4","FV2",1610,0,FALSE
"voice_files/shuai4_FV3.mp3","shuai","shuai4","FV3",1565,0,FALSE
"voice_files/shuai4_MV1.mp3","shuai","shuai4","MV1",2134,0,FALSE
"voice_files/shuai4_MV2.mp3","shuai","shuai4","MV2",1674,0,FALSE
"voice_files/shuai4_MV3.mp3","shuai","shuai4","MV3",1701,0,FALSE
"voice_files/shuan1_FV1.mp3","shuan","shuan1","FV1",1586,0,FALSE
"voice_files/shuan1_FV2.mp3","shuan","shuan1","FV2",1627,0,FALSE
"voice_files/shuan1_FV3.mp3","shuan","shuan1","FV3",1706,0,FALSE
"voice_files/shuan1_MV1.mp3","shuan","shuan1","MV1",1879,0,FALSE
"voice_files/shuan1_MV2.mp3","shuan","shuan1","MV2",1782,0,FALSE
"voice_files/shuan1_MV3.mp3","shuan","shuan1","MV3",1701,0,FALSE
"voice_files/shuan2_FV1.mp3","shuan","shuan2","FV1",1505,0,TRUE
"voice_files/shuan2_FV2.mp3","shuan","shuan2","FV2",1669,0,TRUE
"voice_files/shuan2_FV3.mp3","shuan","shuan2","FV3",1641,0,TRUE
"voice_files/shuan2_MV1.mp3","shuan","shuan2","MV1",2166,0,TRUE
"voice_files/shuan2_MV2.mp3","shuan","shuan2","MV2",1544,0,TRUE
"voice_files/shuan2_MV3.mp3","shuan","shuan2","MV3",2137,0,TRUE
"voice_files/shuan3_FV1.mp3","shuan","shuan3","FV1",1919,0,TRUE
"voice_files/shuan3_FV2.mp3","shuan","shuan3","FV2",1683,0,TRUE
"voice_files/shuan3_FV3.mp3","shuan","shuan3","FV3",1785,0,TRUE
"voice_files/shuan3_MV1.mp3","shuan","shuan3","MV1",1902,0,TRUE
"voice_files/shuan3_MV2.mp3","shuan","shuan3","MV2",1651,0,TRUE
"voice_files/shuan3_MV3.mp3","shuan","shuan3","MV3",2128,0,TRUE
"voice_files/shuan4_FV1.mp3","shuan","shuan4","FV1",1642,0,FALSE
"voice_files/shuan4_FV2.mp3","shuan","shuan4","FV2",1840,0,FALSE
"voice_files/shuan4_FV3.mp3","shuan","shuan4","FV3",1591,0,FALSE
"voice_files/shuan4_MV1.mp3","shuan","shuan4","MV1",1647,0,FALSE
"voice_files/shuan4_MV2.mp3","shuan","shuan4","MV2",1645,0,FALSE
"voice_files/shuan4_MV3.mp3","shuan","shuan4","MV3",1606,0,FALSE
"voice_files/shuang1_FV1.mp3","shuang","shuang1","FV1",1632,0,FALSE
"voice_files/shuang1_FV2.mp3","shuang","shuang1","FV2",1677,0,FALSE
"voice_files/shuang1_FV3.mp3","shuang","shuang1","FV3",1634,0,FALSE
"voice_files/shuang1_MV1.mp3","shuang","shuang1","MV1",2145,0,FALSE
"voice_files/shuang1_MV2.mp3","shuang","shuang1","MV2",1631,0,FALSE
"voice_files/shuang1_MV3.mp3","shuang","shuang1","MV3",1519,0,FALSE
"voice_files/shuang2_FV1.mp3","shuang","shuang2","FV1",1503,0,TRUE
"voice_files/shuang2_FV2.mp3","shuang","shuang2","FV2",2160,0,TRUE
"voice_files/shuang2_FV3.mp3","shuang","shuang2","FV3",1640,0,TRUE
"voice_files/shuang2_MV1.mp3","shuang","shuang2","MV1",1814,0,TRUE
"voice_files/shuang2_MV2.mp3","shuang","shuang2","MV2",1555,0,TRUE
"voice_files/shuang2_MV3.mp3","shuang","shuang2","MV3",1755,0,TRUE
"voice_files/shuang3_FV1.mp3","shuang","shuang3","FV1",1457,0,FALSE
"voice_files/shuang3_FV2.mp3","shuang","shuang3","FV2",2153,0,FALSE
"voice_files/shuang3_FV3.mp3","shuang","shuang3","FV3",1748,5,FALSE
"voice_files/shuang3_MV1.mp3","shuang","shuang3","MV1",1680,0,FALSE
"voice_files/shuang3_MV2.mp3","shuang","shuang3","MV2",2022,1048,FALSE
"voice_files/shuang3_MV3.mp3","shuang","shuang3","MV3",1710,0,FALSE
"voice_files/shuang4_FV1.mp3","shuang","shuang4","FV1",1587,0,TRUE
"voice_files/shuang4_FV2.mp3","shuang","shuang4","FV2",1610,0,TRUE
"voice_files/shuang4_FV3.mp3","shuang","shuang4","FV3",1545,0,TRUE
"voice_files/shuang4_MV1.mp3","shuang","shuang4","MV1",1737,0,TRUE
"voice_files/shuang4_MV2.mp3","shuang","shuang4","MV2",1580,0,TRUE
"voice_files/shuang4_MV3.mp3","shuang","shuang4","MV3",1629,0,TRUE
"voice_files/shui1_FV1.mp3","shui","shui1","FV1",1640,0,TRUE
"voice_files/shui1_FV2.mp3","shui","shui1","FV2",2087,0,TRUE
"voice_files/shui1_FV3.mp3","shui","shui1","FV3",1752,0,TRUE
"voice_files/shui1_MV1.mp3","shui","shui1","MV1",1556,0,TRUE
"voice_files/shui1_MV2.mp3","shui","shui1","MV2",1649,0,TRUE
"voice_files/shui1_MV3.mp3","shui","shui1","MV3",2117,0,TRUE
"voice_files/shui2_FV1.mp3","shui","shui2","FV1",1806,0,FALSE
"voice_files/shui2_FV2.mp3","shui","shui2","FV2",1588,0,FALSE
"voice_files/shui2_FV3.mp3","shui","shui2","FV3",1637,0,FALSE
"voice_files/shui2_MV1.mp3","shui","shui2","MV1",1685,0,FALSE
"voice_files/shui2_MV2.mp3","shui","shui2","MV2",1616,0,FALSE
"voice_files/shui2_MV3.mp3","shui","shui2","MV3",1699,0,FALSE
"voice_files/shui3_FV1.mp3","shui","shui3","FV1",1664,0,FALSE
"voice_files/shui3_FV2.mp3","shui","shui3","FV2",1867,0,FALSE
"voice_files/shui3_FV3.mp3","shui","shui3","FV3",1550,0,FALSE
"voice_files/shui3_MV1.mp3","shui","shui3","MV1",1610,0,FALSE
"voice_files/shui3_MV2.mp3","shui","shui3","MV2",2123,0,FALSE
"voice_files/shui3_MV3.mp3","shui","shui3","MV3",1770,0,FALSE
"voice_files/shui4_FV1.mp3","shui","shui4","FV1",1565,0,FALSE
"voice_files/shui4_FV2.mp3","shui","shui4","FV2",1603,0,FALSE
"voice_files/shui4_FV3.mp3","shui","shui4","FV3",1604,0,FALSE
"voice_files/shui4_MV1.mp3","shui","shui4","MV1",1645,0,FALSE
"voice_files/shui4_MV2.mp3","shui","shui4","MV2",1922,0,FALSE
"voice_files/shui4_MV3.mp3","shui","shui4","MV3",1748,0,FALSE
"voice_files/shun1_FV1.mp3","shun","shun1","FV1",1546,0,TRUE
"voice_files/shun1_FV2.mp3","shun","shun1","FV2",1723,0,TRUE
